시군명,접수일자,상태,품종,품종상세,나이,체중,성별,중성화여부
광주시,2023-04,종료(자연사),고양이,한국 고양이,0,0.1,M,N
광주시,2023-04,종료(자연사),고양이,한국 고양이,0,0.1,M,N
광주시,2023-04,종료(기증),개,믹스견,2,15.0,M,N
부천시,2023-04,종료(입양),개,믹스견,1,5.0,F,Q
성남시,2023-04,종료(입양),고양이,한국 고양이,0,0.32,F,Q
양평군,2023-04,보호중,개,믹스견,3,10.0,M,N
안성시,2023-04,종료(입양),고양이,한국 고양이,0,0.14,M,N
하남시,2023-04,종료(반환),기타축종,고슴도치,2,0.3,Q,Q
시흥시,2023-04,종료(반환),개,스피츠,2,9.0,M,Y
남양주시,2023-04,보호중,개,믹스견,1,4.3,F,N
고양시,2023-04,종료(안락사),개,믹스견,3,14.0,F,Q
수원시,2023-04,종료(반환),개,골든 리트리버,13,24.0,F,Q
수원시,2023-04,종료(반환),개,포메라니안,6,6.7,M,Y
수원시,2023-04,보호중,고양이,믹스묘,4,4.25,M,Y
고양시,2023-04,보호중,개,믹스견,2,10.0,M,N
평택시,2023-04,종료(반환),개,믹스견,4,7.0,M,N
평택시,2023-04,종료(안락사),개,믹스견,3,16.0,F,N
평택시,2023-04,종료(입양),고양이,한국 고양이,2,2.1,F,N
용인시,2023-04,종료(자연사),개,믹스견,9,10.0,F,Q
용인시,2023-04,종료(자연사),개,라브라도 리트리버,8,20.0,M,N
하남시,2023-04,종료(반환),개,믹스견,4,10.0,M,N
광주시,2023-04,종료(반환),개,비숑 프리제,2,5.4,F,N
광주시,2023-04,종료(기증),개,믹스견,0,1.1,F,N
광주시,2023-04,종료(기증),개,믹스견,0,2.4,F,N
양평군,2023-04,종료(안락사),개,믹스견,3,7.0,M,N
가평군,2023-04,보호중,개,믹스견,5,5.0,M,N
가평군,2023-04,종료(자연사),개,믹스견,2,6.0,F,N
안성시,2023-04,종료(입양),고양이,한국 고양이,0,0.18,F,N
평택시,2023-04,종료(안락사),개,믹스견,6,5.0,M,N
부천시,2023-04,종료(자연사),고양이,한국 고양이,0,0.1,F,N
부천시,2023-04,종료(자연사),고양이,한국 고양이,0,0.1,Q,N
부천시,2023-04,종료(자연사),고양이,한국 고양이,0,0.1,F,N
부천시,2023-04,종료(자연사),고양이,한국 고양이,3,3.6,M,N
안양시,2023-04,종료(반환),개,말티즈,5,4.0,M,N
성남시,2023-04,보호중,고양이,한국 고양이,0,0.36,F,Q
성남시,2023-04,종료(반환),개,믹스견,13,6.5,M,Y
시흥시,2023-04,종료(자연사),고양이,한국 고양이,0,0.09,M,N
시흥시,2023-04,종료(자연사),고양이,한국 고양이,0,0.09,M,N
시흥시,2023-04,종료(자연사),고양이,한국 고양이,0,0.09,F,N
시흥시,2023-04,종료(자연사),고양이,한국 고양이,0,0.12,M,N
시흥시,2023-04,보호중,개,믹스견,4,19.0,F,Q
시흥시,2023-04,종료(자연사),개,믹스견,4,20.0,M,N
시흥시,2023-04,종료(반환),개,말티즈,11,3.0,F,Q
오산시,2023-04,종료(입양),개,믹스견,1,4.2,M,N
오산시,2023-04,종료(반환),개,믹스견,1,2.0,M,N
남양주시,2023-04,보호중,개,믹스견,1,3.6,F,N
남양주시,2023-04,보호중,개,믹스견,4,17.0,F,N
광주시,2023-04,종료(자연사),고양이,한국 고양이,0,0.1,M,N
광주시,2023-04,종료(안락사),개,믹스견,4,8.0,F,N
광주시,2023-04,종료(기증),개,믹스견,2,13.0,M,N
화성시,2023-04,종료(반환),개,믹스견,5,18.0,M,N
화성시,2023-04,보호중,개,믹스견,5,10.0,F,N
동두천시,2023-04,종료(반환),개,보스턴 테리어,6,9.0,M,N
과천시,2023-04,종료(자연사),개,믹스견,1,2.4,F,N
과천시,2023-04,종료(자연사),개,믹스견,1,2.5,F,N
군포시,2023-04,보호중,개,믹스견,1,2.3,F,N
군포시,2023-04,보호중,개,믹스견,1,2.4,F,N
과천시,2023-04,종료(입양),개,믹스견,1,2.5,F,N
과천시,2023-04,종료(자연사),개,믹스견,1,2.6,M,N
군포시,2023-04,종료(반환),개,믹스견,2,15.0,M,N
군포시,2023-04,종료(자연사),고양이,한국 고양이,0,1.8,F,N
군포시,2023-04,보호중,개,믹스견,1,2.3,M,N
군포시,2023-04,보호중,개,믹스견,1,2.5,F,N
군포시,2023-04,보호중,개,믹스견,1,2.5,M,N
군포시,2023-04,보호중,개,믹스견,1,2.3,F,N
군포시,2023-04,종료(자연사),개,믹스견,1,2.4,F,N
군포시,2023-04,보호중,개,믹스견,1,2.3,F,N
고양시,2023-04,종료(입양),고양이,한국 고양이,1,0.08,Q,Q
연천군,2023-04,종료(안락사),개,믹스견,3,8.3,M,Y
안산시,2023-04,종료(반환),개,치와와,4,5.6,M,Y
김포시,2023-04,종료(입양),개,믹스견,0,2.7,F,Q
고양시,2023-04,보호중,고양이,한국 고양이,3,5.5,F,Y
의정부시,2023-04,종료(반환),개,푸들,7,3.2,F,Q
부천시,2023-04,종료(입양),고양이,한국 고양이,0,0.35,M,N
부천시,2023-04,보호중,개,진도견,2,8.9,F,Q
안산시,2023-04,종료(자연사),개,푸들,2,4.5,M,N
고양시,2023-04,보호중,고양이,한국 고양이,1,0.12,Q,Q
고양시,2023-04,종료(입양),고양이,한국 고양이,1,0.11,Q,Q
고양시,2023-04,종료(입양),고양이,한국 고양이,1,0.14,Q,Q
김포시,2023-04,종료(입양),개,믹스견,0,2.7,F,Q
김포시,2023-04,종료(안락사),개,믹스견,4,18.1,M,N
김포시,2023-04,종료(안락사),개,믹스견,3,10.1,F,Q
성남시,2023-04,종료(입양),개,믹스견,1,3.3,M,N
연천군,2023-04,종료(안락사),개,믹스견,4,11.7,M,N
연천군,2023-04,종료(안락사),개,믹스견,5,12.3,M,N
연천군,2023-04,종료(안락사),개,믹스견,2,4.6,F,Q
연천군,2023-04,종료(안락사),개,믹스견,2,14.0,F,Q
김포시,2023-04,종료(안락사),개,믹스견,0,2.9,M,N
포천시,2023-04,종료(안락사),개,믹스견,5,11.9,M,N
포천시,2023-04,종료(입양),개,골든 리트리버,5,25.0,M,Y
수원시,2023-04,종료(입양),개,푸들,4,2.7,F,Q
연천군,2023-04,종료(입양),개,믹스견,4,15.0,M,N
부천시,2023-04,종료(반환),개,푸들,4,10.6,M,Y
성남시,2023-04,종료(자연사),고양이,한국 고양이,0,0.08,F,N
성남시,2023-04,종료(자연사),고양이,한국 고양이,0,0.1,M,N
평택시,2023-04,종료(자연사),개,믹스견,0,1.5,M,N
이천시,2023-04,종료(안락사),개,믹스견,6,19.0,M,N
평택시,2023-04,종료(자연사),고양이,한국 고양이,4,5.0,M,N
평택시,2023-04,종료(입양),개,푸들,3,5.5,M,N
평택시,2023-04,종료(자연사),개,믹스견,4,22.0,Q,Q
평택시,2023-04,종료(기증),개,믹스견,2,6.0,F,Q
평택시,2023-04,종료(안락사),개,저먼 셰퍼드 독,1,15.0,F,N
남양주시,2023-04,종료(입양),개,푸들,5,7.1,M,Y
남양주시,2023-04,종료(입양),개,푸들,5,6.3,M,N
성남시,2023-04,종료(자연사),고양이,한국 고양이,0,0.08,F,N
이천시,2023-04,종료(자연사),고양이,믹스묘,3,2.7,F,N
여주시,2023-04,종료(자연사),고양이,한국 고양이,3,2.9,F,N
여주시,2023-04,종료(안락사),개,믹스견,5,18.0,M,N
이천시,2023-04,보호중,고양이,한국 고양이,3,3.0,F,N
양주시,2023-04,종료(반환),개,스탠다드 푸들,4,15.0,F,Q
양주시,2023-04,종료(안락사),개,믹스견,6,14.0,F,Q
양주시,2023-04,종료(안락사),개,믹스견,5,5.3,F,Q
양주시,2023-04,종료(안락사),개,믹스견,4,5.5,F,Q
파주시,2023-04,종료(안락사),개,믹스견,1,5.0,F,Q
파주시,2023-04,종료(안락사),개,믹스견,1,1.7,M,N
의정부시,2023-04,종료(안락사),개,믹스견,3,12.7,M,N
광명시,2023-04,종료(자연사),개,믹스견,1,2.2,M,N
광명시,2023-04,종료(입양),개,믹스견,1,2.2,F,N
양주시,2023-04,종료(안락사),개,믹스견,5,7.8,F,Q
광명시,2023-04,보호중,개,믹스견,1,2.0,M,N
양주시,2023-04,종료(안락사),개,요크셔 테리어,11,4.1,M,Y
양주시,2023-04,종료(자연사),개,믹스견,1,2.4,F,Q
양주시,2023-04,종료(기증),개,믹스견,0,7.6,F,Q
양주시,2023-04,종료(안락사),개,믹스견,8,9.5,M,N
양주시,2023-04,종료(입양),개,믹스견,8,9.0,M,N
양주시,2023-04,종료(안락사),개,믹스견,7,7.0,M,N
양주시,2023-04,종료(안락사),개,믹스견,1,2.5,F,Q
양주시,2023-04,종료(안락사),개,믹스견,1,2.1,F,Q
양주시,2023-04,종료(안락사),개,믹스견,1,2.4,M,N
양주시,2023-04,종료(입양),개,푸들,1,6.3,F,Q
양주시,2023-04,종료(입양),개,푸들,1,5.4,F,Q
연천군,2023-04,종료(안락사),개,믹스견,3,14.0,F,Q
김포시,2023-04,종료(자연사),개,믹스견,3,14.0,F,Q
김포시,2023-04,종료(입양),개,포메라니안,3,5.0,F,Q
파주시,2023-04,종료(안락사),개,믹스견,1,2.4,F,Q
파주시,2023-04,종료(안락사),개,믹스견,1,1.8,F,Q
파주시,2023-04,종료(안락사),개,믹스견,1,1.8,F,Q
양주시,2023-04,종료(안락사),개,믹스견,1,2.7,M,N
양주시,2023-04,종료(안락사),개,믹스견,6,9.3,F,Q
양주시,2023-04,종료(안락사),개,믹스견,3,10.6,F,Q
파주시,2023-04,종료(기증),개,믹스견,0,2.8,M,N
구리시,2023-04,종료(안락사),개,아메리칸불리,8,17.7,F,Q
동두천시,2023-04,종료(기증),개,푸들,6,3.8,M,N
의정부시,2023-04,종료(안락사),개,믹스견,5,17.1,M,N
의정부시,2023-04,종료(안락사),개,믹스견,4,8.9,F,Q
의정부시,2023-04,보호중,개,푸들,6,5.3,M,N
수원시,2023-04,보호중,개,믹스견,4,17.9,F,N
광명시,2023-04,보호중,개,믹스견,1,2.3,M,N
광명시,2023-04,종료(자연사),개,믹스견,1,2.4,M,N
파주시,2023-04,종료(안락사),개,믹스견,1,2.2,M,N
파주시,2023-04,종료(안락사),개,믹스견,4,21.0,F,Q
파주시,2023-04,종료(반환),개,믹스견,4,14.7,M,N
광명시,2023-04,종료(자연사),개,믹스견,1,2.1,F,N
광명시,2023-04,종료(입양),개,믹스견,1,2.3,F,N
포천시,2023-04,종료(반환),개,믹스견,2,7.9,F,Q
양주시,2023-04,종료(자연사),고양이,한국 고양이,4,1.6,F,Q
양주시,2023-04,종료(안락사),개,믹스견,4,18.0,F,Q
안산시,2023-04,종료(자연사),고양이,한국 고양이,0,0.1,Q,N
안산시,2023-04,종료(자연사),고양이,한국 고양이,0,0.5,F,N
안산시,2023-04,종료(반환),개,푸들,2,4.7,M,N
안산시,2023-04,종료(입양),개,말티즈,4,3.3,M,Y
안양시,2023-04,종료(반환),개,믹스견,7,6.0,M,Y
화성시,2023-04,종료(자연사),개,믹스견,1,3.0,M,N
화성시,2023-04,보호중,개,믹스견,1,3.0,F,N
화성시,2023-04,종료(자연사),개,믹스견,1,3.0,F,N
화성시,2023-04,보호중,고양이,믹스묘,5,5.0,Q,Q
양평군,2023-04,종료(자연사),개,믹스견,0,1.6,F,N
평택시,2023-04,종료(기증),개,믹스견,2,2.0,F,N
평택시,2023-04,종료(입양),개,푸들,2,4.5,F,N
평택시,2023-04,종료(안락사),개,믹스견,3,17.0,F,N
부천시,2023-04,종료(자연사),고양이,한국 고양이,5,3.6,F,N
성남시,2023-04,종료(입양),개,믹스견,0,2.1,F,N
수원시,2023-04,보호중,고양이,한국 고양이,2,3.2,F,N
양평군,2023-04,종료(입양),개,믹스견,0,2.5,F,N
양평군,2023-04,보호중,개,믹스견,1,3.2,F,N
양평군,2023-04,보호중,개,믹스견,1,2.9,M,N
양평군,2023-04,종료(입양),개,믹스견,1,4.4,F,N
하남시,2023-04,보호중,개,믹스견,8,5.0,F,N
시흥시,2023-04,종료(안락사),개,믹스견,4,16.0,M,N
오산시,2023-04,종료(입양),개,믹스견,6,5.0,F,N
오산시,2023-04,종료(자연사),고양이,믹스묘,0,2.5,M,N
남양주시,2023-04,종료(반환),개,믹스견,10,7.5,M,Y
광주시,2023-04,종료(기증),개,믹스견,3,8.0,M,N
양주시,2023-04,종료(안락사),개,믹스견,3,22.0,F,Q
오산시,2023-04,종료(자연사),개,믹스견,8,5.0,M,N
양평군,2023-04,보호중,개,믹스견,0,1.3,F,N
부천시,2023-04,종료(입양),고양이,믹스묘,2,2.4,F,Q
화성시,2023-04,보호중,개,믹스견,1,3.0,F,N
안산시,2023-04,보호중,고양이,한국 고양이,0,0.5,M,N
안산시,2023-04,보호중,고양이,한국 고양이,0,0.5,M,N
시흥시,2023-04,종료(입양),개,믹스견,1,6.5,M,N
시흥시,2023-04,보호중,개,푸들,9,7.0,M,Y
시흥시,2023-04,종료(방사),고양이,한국 고양이,2,4.8,M,N
오산시,2023-04,종료(안락사),개,믹스견,6,4.5,F,N
오산시,2023-04,종료(입양),개,믹스견,7,4.0,M,N
오산시,2023-04,종료(안락사),개,믹스견,6,9.0,M,N
남양주시,2023-04,종료(입양),개,믹스견,5,13.0,F,N
남양주시,2023-04,종료(입양),개,믹스견,1,2.0,M,N
남양주시,2023-04,보호중,개,믹스견,1,2.6,M,N
남양주시,2023-04,종료(자연사),개,믹스견,1,2.6,M,N
남양주시,2023-04,종료(반환),개,믹스견,11,4.8,M,Y
안산시,2023-04,보호중,개,믹스견,0,1.3,M,N
고양시,2023-04,보호중,고양이,페르시안-페르시안 친칠라,4,5.2,Q,Q
고양시,2023-04,보호중,고양이,페르시안-페르시안 친칠라,4,5.3,Q,Q
고양시,2023-04,보호중,고양이,페르시안-페르시안 친칠라,4,4.16,Q,Q
안산시,2023-04,보호중,기타축종,닭,1,4.0,Q,N
안산시,2023-04,종료(입양),개,믹스견,3,4.0,F,Q
부천시,2023-04,종료(반환),개,믹스견,6,9.0,M,N
부천시,2023-04,종료(방사),고양이,믹스묘,4,6.2,M,Y
여주시,2023-04,종료(안락사),개,믹스견,2,5.0,F,N
여주시,2023-04,종료(반환),개,라브라도 리트리버,4,37.0,M,N
광주시,2023-04,종료(입양),고양이,한국 고양이,0,0.2,F,N
안산시,2023-04,보호중,개,믹스견,0,1.5,F,N
안산시,2023-04,보호중,개,믹스견,2,5.8,F,Q
안산시,2023-04,종료(반환),개,미니어쳐 슈나우저,13,6.5,F,Q
평택시,2023-04,종료(입양),고양이,믹스묘,4,3.0,F,N
평택시,2023-04,종료(안락사),개,믹스견,6,13.0,M,N
시흥시,2023-04,보호중,개,믹스견,1,6.5,F,N
시흥시,2023-04,보호중,개,믹스견,1,5.5,F,N
시흥시,2023-04,보호중,개,믹스견,1,8.0,M,N
수원시,2023-04,종료(입양),고양이,믹스묘,2,2.15,F,N
화성시,2023-04,보호중,개,믹스견,2,6.0,M,N
화성시,2023-04,보호중,개,믹스견,2,6.0,F,N
이천시,2023-04,종료(자연사),개,믹스견,2,9.0,M,N
이천시,2023-04,보호중,개,말티즈,6,3.5,M,Y
화성시,2023-04,보호중,개,믹스견,4,15.0,M,N
화성시,2023-04,보호중,개,믹스견,2,10.0,F,N
포천시,2023-04,종료(안락사),개,믹스견,1,1.8,F,Q
이천시,2023-04,종료(자연사),개,말티즈,9,2.5,M,Y
이천시,2023-04,보호중,개,믹스견,3,8.5,M,N
이천시,2023-04,종료(자연사),고양이,한국 고양이,5,3.2,M,N
용인시,2023-04,종료(입양),개,믹스견,0,2.9,M,N
시흥시,2023-04,종료(반환),개,시베리안 허스키,3,21.0,M,N
시흥시,2023-04,종료(안락사),개,믹스견,3,13.0,M,N
시흥시,2023-04,보호중,개,믹스견,4,17.0,F,N
시흥시,2023-04,보호중,개,믹스견,1,7.0,M,N
양주시,2023-04,종료(안락사),개,믹스견,0,2.6,M,N
포천시,2023-04,종료(안락사),개,믹스견,1,1.4,F,Q
포천시,2023-04,종료(안락사),개,믹스견,3,7.5,F,Q
포천시,2023-04,종료(자연사),개,믹스견,3,13.2,M,N
양주시,2023-04,종료(안락사),개,믹스견,0,3.4,M,N
양주시,2023-04,종료(입양),개,믹스견,0,3.2,M,N
양주시,2023-04,종료(안락사),개,믹스견,0,2.8,M,N
양주시,2023-04,종료(안락사),개,믹스견,0,2.5,F,Q
양주시,2023-04,종료(안락사),개,믹스견,1,5.0,F,Q
양주시,2023-04,종료(안락사),개,믹스견,1,5.0,M,N
양주시,2023-04,종료(안락사),개,믹스견,1,5.0,M,N
양주시,2023-04,종료(반환),개,푸들,4,3.8,M,Y
김포시,2023-04,종료(안락사),개,믹스견,1,10.2,M,N
김포시,2023-04,종료(안락사),개,믹스견,1,5.14,M,N
김포시,2023-04,종료(안락사),개,믹스견,1,4.9,M,N
김포시,2023-04,종료(입양),개,시츄,9,4.3,F,Q
김포시,2023-04,종료(입양),개,요크셔 테리어,6,2.8,F,Q
하남시,2023-04,종료(입양),개,보더 콜리,5,20.0,F,N
화성시,2023-04,보호중,개,믹스견,3,7.0,F,N
시흥시,2023-04,보호중,개,믹스견,1,6.3,F,N
포천시,2023-04,종료(안락사),개,믹스견,2,8.0,F,Q
양주시,2023-04,종료(안락사),개,믹스견,0,3.0,M,N
김포시,2023-04,종료(기증),개,믹스견,3,4.7,F,Q
평택시,2023-04,종료(자연사),개,믹스견,0,1.5,M,N
시흥시,2023-04,종료(입양),기타축종,토끼,1,0.2,F,N
남양주시,2023-04,보호중,개,믹스견,1,2.6,F,N
고양시,2023-04,보호중,고양이,페르시안,4,4.2,Q,Q
동두천시,2023-04,종료(안락사),개,믹스견,1,7.0,M,N
안산시,2023-04,종료(자연사),개,믹스견,0,1.3,F,N
안산시,2023-04,종료(반환),개,말티즈,13,3.0,F,Q
하남시,2023-04,보호중,개,믹스견,0,4.0,M,N
수원시,2023-04,종료(반환),개,시베리안 허스키,6,16.9,F,Q
광주시,2023-04,종료(기증),개,믹스견,3,15.0,F,N
광주시,2023-04,종료(기증),고양이,한국 고양이,0,0.1,M,N
김포시,2023-04,종료(자연사),고양이,스코티시폴드,2,3.14,M,N
김포시,2023-04,종료(입양),고양이,한국 고양이,1,2.66,F,Q
김포시,2023-04,종료(안락사),개,믹스견,1,9.0,F,Q
파주시,2023-04,종료(입양),개,믹스견,0,0.8,M,N
파주시,2023-04,종료(반환),개,믹스견,3,11.0,F,Q
하남시,2023-04,종료(반환),개,푸들,6,4.0,M,Y
안성시,2023-04,종료(안락사),개,믹스견,3,13.5,M,N
포천시,2023-04,종료(안락사),개,믹스견,4,14.1,F,Q
광주시,2023-04,종료(입양),고양이,한국 고양이,0,0.1,F,N
광주시,2023-04,종료(기증),고양이,한국 고양이,0,0.1,F,N
광주시,2023-04,종료(기증),고양이,페르시안,4,4.2,F,Q
양평군,2023-04,종료(기증),개,올드 잉글리쉬 쉽독,1,12.0,M,N
가평군,2023-04,종료(자연사),개,치와와,7,2.0,F,N
시흥시,2023-04,종료(입양),개,푸들,2,4.7,M,N
시흥시,2023-04,종료(반환),개,믹스견,4,25.5,F,N
남양주시,2023-04,종료(기증),고양이,믹스묘,0,0.1,M,N
남양주시,2023-04,종료(기증),고양이,믹스묘,0,0.1,M,N
남양주시,2023-04,종료(기증),고양이,믹스묘,0,0.1,M,N
안산시,2023-04,종료(자연사),고양이,믹스묘,3,3.5,M,N
안산시,2023-04,보호중,개,믹스견,1,8.0,M,N
성남시,2023-04,종료(자연사),고양이,한국 고양이,0,0.08,M,N
성남시,2023-04,종료(자연사),고양이,한국 고양이,0,0.08,M,N
성남시,2023-04,종료(자연사),고양이,한국 고양이,0,0.08,F,N
평택시,2023-04,종료(안락사),개,저먼 셰퍼드 독,5,20.0,F,N
평택시,2023-04,종료(입양),개,푸들,6,4.0,M,N
평택시,2023-04,종료(기증),개,푸들,4,7.0,F,N
평택시,2023-04,종료(안락사),개,포메라니안,9,2.2,M,N
안양시,2023-04,보호중,고양이,한국 고양이,0,0.25,F,N
안양시,2023-04,보호중,고양이,한국 고양이,0,0.25,F,N
안양시,2023-04,종료(입양),고양이,한국 고양이,0,0.25,F,N
성남시,2023-04,종료(자연사),고양이,한국 고양이,0,0.08,M,N
광주시,2023-04,종료(기증),고양이,한국 고양이,0,0.1,M,N
안산시,2023-04,종료(자연사),개,믹스견,1,2.5,F,N
성남시,2023-04,종료(자연사),고양이,한국 고양이,0,0.08,M,N
파주시,2023-04,종료(입양),개,믹스견,0,0.8,M,N
광주시,2023-04,종료(입양),개,푸들,3,5.3,F,N
안양시,2023-04,종료(반환),개,믹스견,2,13.0,F,Q
안성시,2023-04,보호중,개,믹스견,2,14.0,M,N
동두천시,2023-04,종료(안락사),개,말티즈,5,6.2,F,Q
성남시,2023-04,종료(기증),개,말티푸,0,1.08,M,N
성남시,2023-04,종료(기증),개,말티푸,0,0.76,F,N
고양시,2023-04,종료(방사),고양이,한국 고양이,2,2.7,Q,Y
고양시,2023-04,종료(안락사),개,믹스견,4,20.0,M,N
안성시,2023-04,종료(안락사),개,믹스견,2,9.2,M,N
안성시,2023-04,종료(안락사),개,믹스견,2,7.8,F,N
양주시,2023-04,종료(입양),개,믹스견,2,12.9,F,Q
포천시,2023-04,종료(입양),개,믹스견,1,2.3,M,N
안성시,2023-04,종료(기증),개,믹스견,0,1.14,F,N
군포시,2023-04,종료(입양),개,믹스견,2,4.8,F,Q
안산시,2023-04,종료(자연사),고양이,한국 고양이,0,0.1,Q,N
안성시,2023-04,종료(입양),개,믹스견,0,1.3,F,N
수원시,2023-04,종료(반환),개,요크셔 테리어,8,3.5,M,Y
오산시,2023-04,종료(자연사),개,믹스견,6,10.0,F,N
오산시,2023-04,보호중,개,믹스견,6,6.0,F,N
남양주시,2023-04,보호중,개,믹스견,4,20.0,M,N
